zipcode,population,median_age,household_income
65708,12999.0,35.9,40821.0
65710,1131.0,42.6,56023.0
65711,9230.0,43.5,31909.0
65712,8059.0,43.8,41513.0
65713,2310.0,45.5,39539.0
65714,31937.0,38.0,55816.0
65715,34.0,79.1,11319.0
65717,3023.0,35.1,39647.0
65720,677.0,45.6,33958.0
65721,30586.0,36.6,54995.0
65722,1454.0,40.1,37218.0
65723,3440.0,39.9,39768.0
65724,1790.0,53.9,33010.0
65725,2474.0,43.4,49118.0
65729,417.0,56.3,55434.0
65732,856.0,56.2,34696.0
65733,681.0,64.5,28462.0
65734,3361.0,38.2,45662.0
65737,8658.0,50.5,41291.0
65738,18037.0,32.9,50566.0
65739,1058.0,54.7,38920.0
65740,3174.0,44.5,30803.0
65742,12390.0,39.4,58683.0
65744,114.0,50.8,55750.0
65745,2671.0,42.3,28625.0
65746,8281.0,30.5,36190.0
65747,4066.0,59.4,36613.0
65752,208.0,52.8,23083.0
65753,4894.0,37.6,47222.0
65754,1119.0,27.5,61042.0
65755,245.0,50.8,43077.0
65756,675.0,43.3,49167.0
65757,7012.0,45.8,53270.0
65759,1448.0,44.3,35972.0
65760,709.0,57.1,29167.0
65761,956.0,63.2,29593.0
65762,360.0,50.6,37500.0
65764,1917.0,35.7,29554.0
65766,106.0,51.9,52083.0
65767,1813.0,50.4,33512.0
65768,382.0,50.6,22232.0
65769,3198.0,35.8,45845.0
65770,2842.0,42.1,44655.0
65771,1431.0,35.9,51555.0
65772,2067.0,34.9,43049.0
65773,498.0,43.5,37500.0
65774,934.0,39.3,25875.0
65775,24915.0,40.1,34779.0
65778,576.0,48.2,26058.0
65779,1753.0,55.9,36667.0
65781,8368.0,38.5,56644.0
65783,101.0,70.2,21985.0
65785,5076.0,48.0,34274.0
65786,2241.0,42.4,35332.0
65787,1664.0,58.7,35982.0
65788,346.0,30.6,43125.0
65789,1918.0,38.5,44716.0
65790,870.0,50.0,29688.0
65791,4669.0,43.3,37019.0
65793,6702.0,40.1,31679.0
65802,45270.0,32.5,34583.0
65803,41576.0,35.0,35157.0
65804,37890.0,40.7,45469.0
65806,11471.0,25.1,15437.0
65807,57350.0,32.1,37500.0
65809,11867.0,44.9,93665.0
65810,22857.0,41.4,64443.0
66002,13466.0,34.8,44964.0
66006,7439.0,38.6,60706.0
66007,6627.0,39.0,72629.0
66008,244.0,49.9,68000.0
66010,703.0,47.8,47143.0
66012,11287.0,41.2,68893.0
66013,2041.0,48.2,105577.0
66015,886.0,36.5,43714.0
66017,383.0,47.0,60000.0
66018,6078.0,39.1,57010.0
66020,1524.0,49.3,62697.0
66021,2643.0,37.3,59849.0
66023,1240.0,40.9,45583.0
66024,725.0,38.7,37375.0
66025,7683.0,36.0,67646.0
66026,636.0,50.3,62917.0
66027,6196.0,25.8,91036.0
66030,22996.0,32.7,70525.0
66032,5021.0,42.6,40984.0
66033,553.0,47.0,36250.0
66035,1298.0,20.6,55972.0
66039,600.0,47.2,46083.0
66040,2917.0,40.8,47262.0
66041,719.0,45.8,55833.0
66042,764.0,48.8,65560.0
66043,11089.0,37.5,81250.0
66044,28217.0,23.6,34889.0
66046,19368.0,29.2,39693.0
66047,20118.0,29.0,58200.0
66048,35958.0,38.2,56044.0
66049,29132.0,34.4,67884.0
66050,2017.0,50.7,67989.0
66052,2368.0,46.8,68988.0
66053,7357.0,40.7,68661.0
66054,2898.0,46.0,56154.0
66056,1830.0,42.1,42143.0
66058,358.0,43.4,46429.0
66060,1201.0,31.1,60341.0
66061,60652.0,34.9,73276.0
66062,78805.0,34.4,87522.0
66064,6068.0,37.0,49677.0
66066,2698.0,39.3,61094.0
66067,15383.0,39.2,47702.0
66070,2859.0,42.3,61711.0
66071,12233.0,43.6,65568.0
66072,1280.0,38.1,55872.0
66073,2213.0,40.6,55000.0
66075,2015.0,49.1,36607.0
66076,2217.0,45.6,56250.0
66078,1304.0,30.9,52581.0
66079,670.0,45.3,53750.0
66080,960.0,44.0,59091.0
66083,9032.0,36.8,74680.0
66085,7601.0,45.4,109591.0
66086,10227.0,36.7,64832.0
66087,1989.0,41.8,48438.0
66088,2579.0,44.6,57589.0
66090,2661.0,45.0,52154.0
66091,221.0,35.8,54318.0
66092,4104.0,34.4,65592.0
66093,709.0,42.5,56917.0
66094,446.0,34.4,38947.0
66095,1012.0,40.7,49940.0
66097,1349.0,38.2,50700.0
66101,12481.0,31.6,23774.0
66102,31234.0,30.0,32456.0
66103,13687.0,30.2,33822.0
66104,25826.0,35.4,34876.0
66105,2459.0,34.1,32734.0
66106,24275.0,32.9,44390.0
66109,21452.0,38.8,75200.0
66111,9702.0,36.3,50136.0
66112,13025.0,35.6,44126.0
66202,15874.0,33.3,55018.0
66203,19228.0,39.0,51725.0
66204,19954.0,34.0,51813.0
66205,13865.0,37.8,73993.0
66206,10383.0,44.8,126121.0
66207,13457.0,49.2,88346.0
66208,21350.0,38.8,90231.0
66209,19271.0,48.5,104098.0
66210,18947.0,36.6,71623.0
66211,4848.0,52.2,99271.0
76832,651.0,50.4,51477.0
76834,5507.0,45.1,42378.0
76837,3170.0,38.7,44167.0
76844,3804.0,45.5,45239.0
76845,122.0,42.4,40417.0
76848,60.0,56.9,28214.0
76849,3880.0,53.2,39669.0
76852,206.0,56.8,65000.0
76853,1520.0,40.9,37188.0
76854,294.0,67.2,40500.0
76856,3609.0,48.7,37622.0
76857,1714.0,52.4,53939.0
76858,272.0,48.4,30455.0
76859,1976.0,40.6,38750.0
76861,2175.0,39.0,55476.0
76864,676.0,47.4,43750.0
76865,73.0,65.5,20278.0
76866,687.0,54.4,48063.0
76870,216.0,34.9,33750.0
76871,704.0,55.9,47422.0
76872,775.0,57.6,56250.0
76873,35.0,68.9,22000.0
76875,733.0,45.4,46667.0
76877,4279.0,37.1,35216.0
76878,1775.0,47.5,40375.0
76882,273.0,63.3,47188.0
76884,184.0,50.3,49250.0
76887,118.0,72.3,31131.0
76888,94.0,67.3,36250.0
76890,1013.0,43.2,51705.0
76901,28427.0,37.2,49063.0
76903,32212.0,36.5,35984.0
76904,35256.0,32.7,55872.0
76905,13554.0,30.8,54009.0
76932,3743.0,33.3,58851.0
76933,1297.0,44.7,39125.0
76934,1379.0,36.0,48693.0
76935,1328.0,53.5,71250.0
76936,3171.0,35.9,59766.0
76940,115.0,48.8,61000.0
76941,1474.0,39.7,59333.0
76943,3659.0,41.1,50396.0
76945,1668.0,49.2,43108.0
76950,3959.0,36.5,53894.0
76951,1233.0,41.1,50156.0
76958,164.0,47.1,48603.0
77002,11861.0,33.9,68229.0
77003,10097.0,33.0,46267.0
77004,36879.0,28.3,50681.0
77005,27707.0,37.5,174153.0
77006,21849.0,34.9,80908.0
77007,35185.0,33.6,113361.0
77008,32588.0,35.5,88248.0
77009,38019.0,34.5,47011.0
77010,831.0,48.5,250001.0
77011,18558.0,32.9,29544.0
77012,20534.0,32.0,34617.0
77013,20743.0,30.2,37987.0
77014,34060.0,30.9,43207.0
77015,57398.0,29.0,43243.0
77016,27799.0,39.1,31949.0
77017,32583.0,32.2,40909.0
77018,28144.0,37.3,73274.0
77019,21067.0,38.4,102521.0
77020,25908.0,32.9,26896.0
77021,26374.0,33.8,32404.0
77022,28014.0,34.5,29277.0
77023,27973.0,33.4,35723.0
77024,37867.0,44.1,114336.0
77025,28103.0,36.1,67548.0
77026,23030.0,35.9,25354.0
77027,15498.0,35.1,88471.0
77028,14457.0,40.1,29272.0
77029,18281.0,34.4,31296.0
77030,10735.0,32.7,73689.0
77031,18182.0,32.1,41976.0
77032,13475.0,25.1,26061.0
77033,28190.0,34.9,31037.0
77034,39420.0,28.0,45271.0
77035,36973.0,32.6,38729.0
77036,77770.0,29.4,27576.0
77037,19856.0,32.0,39513.0
77038,29388.0,28.5,40832.0
77039,28644.0,27.1,36021.0
77040,47690.0,33.4,54468.0
77041,36129.0,36.2,75808.0
77042,40628.0,31.1,46383.0
77043,26505.0,35.0,58409.0
77044,40389.0,30.3,71788.0
77045,34426.0,30.5,44690.0
77046,1042.0,41.3,78750.0
77047,26653.0,32.2,52476.0
77048,16854.0,33.9,40077.0
77049,32724.0,29.0,52735.0
77050,4780.0,34.2,52963.0
77051,15471.0,34.5,26960.0
77053,31466.0,29.2,43468.0
77054,22903.0,29.4,46646.0
77055,44890.0,33.4,47808.0
77056,19990.0,40.2,98862.0
77057,39327.0,34.5,57920.0
77058,17070.0,35.0,50981.0
77059,18023.0,45.0,131453.0
77060,44010.0,26.4,27439.0
77061,25710.0,30.8,35772.0
77062,27277.0,38.4,83452.0
77063,37370.0,32.4,44670.0
77064,47602.0,33.9,67095.0
77065,38839.0,33.9,54928.0
77066,32999.0,32.8,59640.0
77067,32305.0,28.8,38033.0
77068,11429.0,39.4,81920.0
77069,18027.0,43.8,65307.0
77070,49666.0,34.2,71428.0
77071,27460.0,36.7,44824.0
77072,61376.0,32.3,39103.0
77073,42411.0,27.6,52327.0
77074,37950.0,31.8,34920.0
77075,42864.0,28.4,48612.0
77076,35017.0,27.7,31930.0
77077,56291.0,34.8,63701.0
77078,16323.0,31.4,32040.0
77079,33229.0,40.3,101743.0
77080,46907.0,31.5,41285.0
77081,46940.0,29.9,27691.0
77082,55909.0,32.9,49825.0
77083,75684.0,32.9,55290.0
77084,103635.0,32.6,66914.0
77085,17659.0,32.9,53362.0
77086,28552.0,29.5,41119.0
77087,36727.0,30.9,34187.0
77088,55688.0,33.8,42287.0
77089,52207.0,35.0,64766.0
77090,38365.0,28.5,39583.0
77091,23232.0,35.5,31516.0
77092,38982.0,32.8,37706.0
77093,43660.0,29.7,31383.0
77094,8978.0,43.5,168611.0
77095,71924.0,35.8,88148.0
77096,37302.0,35.7,58538.0
77098,13058.0,35.0,83686.0
77099,50639.0,31.7,36355.0
77301,31443.0,32.3,38259.0
77302,19111.0,36.9,61783.0
77303,19357.0,34.2,48208.0
77304,28069.0,36.3,57688.0
77306,11673.0,33.2,38962.0
77316,19367.0,39.1,85127.0
77318,15294.0,44.7,61932.0
77320,35914.0,38.7,44617.0
77327,21718.0,34.8,40514.0
77328,15695.0,34.6,57134.0
77331,6938.0,51.6,44706.0
77335,2333.0,46.1,35962.0
77336,11806.0,35.7,65655.0
77338,38300.0,31.4,48459.0
77339,40950.0,38.9,70554.0
77340,28798.0,26.4,34163.0
77345,29922.0,39.8,125990.0
77346,61719.0,32.5,91446.0
77350,106.0,54.0,19625.0
77351,33786.0,43.3,43074.0
77354,35023.0,37.6,84909.0
77355,26515.0,40.3,77929.0
77356,25458.0,50.8,74091.0
77357,23491.0,31.3,45917.0
77358,5419.0,40.6,52127.0
77359,780.0,43.2,71118.0
77360,4924.0,48.7,37889.0
77362,4710.0,33.1,58655.0
77363,2768.0,43.7,44750.0
77364,1527.0,57.3,27500.0
77365,30644.0,35.6,67921.0
77367,193.0,38.6,48750.0
77369,657.0,54.2,36250.0
77371,7924.0,37.1,36445.0
77372,12106.0,38.6,46734.0
77373,59297.0,32.8,67078.0
77375,46466.0,32.7,69046.0
77376,327.0,46.5,34199.0
77377,35698.0,33.8,92338.0
77378,14961.0,32.8,47098.0
77379,78058.0,38.0,100997.0
77380,26952.0,35.2,68597.0
77381,37011.0,43.2,102528.0
77382,38138.0,39.3,136957.0
77384,15601.0,39.9,78888.0
77385,23022.0,33.7,90734.0
77386,50067.0,32.3,93474.0
77388,44345.0,37.6,84164.0
77389,30006.0,35.5,115783.0
77396,50196.0,31.9,60942.0
77401,18667.0,42.5,169545.0
77406,39300.0,38.0,111621.0
77407,43315.0,32.1,89012.0
77412,163.0,27.4,60815.0
77414,22860.0,37.3,42746.0
77417,2666.0,42.4,41771.0
77418,10012.0,42.3,51342.0
77419,1734.0,21.6,36389.0
77420,2198.0,38.3,48482.0
77422,13525.0,41.9,50789.0
77423,10122.0,34.7,46464.0
77426,2169.0,51.4,63023.0
77429,82323.0,34.7,101552.0
77430,1845.0,42.1,70341.0
77433,68478.0,32.4,100457.0
77434,4609.0,34.9,37656.0
77435,4733.0,38.8,52792.0
77437,16881.0,36.7,47786.0
77441,7948.0,43.2,149330.0
77442,1040.0,44.5,43958.0
77444,793.0,37.3,57321.0
77445,13124.0,28.7,43348.0
93230,66109.0,32.2,51209.0
93234,6865.0,25.6,26321.0
93235,4014.0,28.3,31611.0
93238,1550.0,55.8,58190.0
93240,6489.0,57.3,30434.0
93241,17233.0,26.3,32236.0
93242,3748.0,30.8,40364.0
93244,396.0,59.6,47500.0
93245,37502.0,26.9,50723.0
93247,18676.0,30.5,34710.0
93249,2277.0,22.1,32167.0
93250,14824.0,25.9,35092.0
93251,236.0,37.3,43750.0
93252,3437.0,40.1,36328.0
93254,685.0,34.0,43594.0
93255,675.0,60.6,24583.0
93256,6092.0,19.9,28533.0
93257,75715.0,29.4,39284.0
93258,2650.0,27.1,21985.0
93260,199.0,37.7,35625.0
93261,3221.0,24.8,29455.0
93263,20346.0,26.7,40706.0
93265,3290.0,55.5,58194.0
93266,1271.0,28.8,30625.0
93267,6817.0,32.2,35944.0
93268,17643.0,28.4,44379.0
93270,5654.0,28.2,36288.0
93271,2001.0,57.1,58750.0
93272,4117.0,25.2,35867.0
93274,72264.0,30.0,46509.0
93276,216.0,24.7,35833.0
93277,52526.0,34.1,52717.0
93280,27572.0,28.1,39505.0
93283,2339.0,54.6,30701.0
93285,1700.0,63.8,42396.0
93286,10169.0,29.7,40851.0
93291,56298.0,30.2,48336.0
93292,39089.0,32.6,50132.0
93301,11555.0,32.5,33665.0
93304,51891.0,29.1,34904.0
93305,38793.0,26.6,29894.0
93306,69660.0,30.3,52198.0
93307,84667.0,26.7,34774.0
93308,54497.0,34.7,43538.0
93309,59492.0,31.7,48481.0
93311,45512.0,32.3,89521.0
93312,58102.0,34.1,92031.0
93313,49006.0,29.6,69681.0
93314,26197.0,34.6,103194.0
93401,28684.0,33.6,56617.0
93402,15636.0,47.5,69176.0
93405,35642.0,21.9,43128.0
93420,30022.0,48.6,73220.0
93422,33270.0,39.8,71002.0
93424,867.0,58.8,83750.0
93426,1988.0,28.3,66250.0
93427,5662.0,45.3,71736.0
93428,6309.0,60.9,59684.0
93430,3214.0,56.4,57788.0
93432,953.0,58.0,82917.0
93433,13484.0,37.9,58895.0
93434,7252.0,28.9,41907.0
93436,55914.0,34.5,53810.0
93437,3483.0,23.4,62018.0
93440,1507.0,40.8,60909.0
93441,1099.0,45.5,95179.0
93442,11092.0,50.2,54807.0
93444,19317.0,43.3,75041.0
93445,8164.0,36.7,54155.0
93446,44515.0,40.0,66242.0
93449,7984.0,53.7,75978.0
93450,988.0,25.9,42813.0
93451,4184.0,32.7,60605.0
93452,552.0,49.6,77857.0
93453,3170.0,48.0,50625.0
93454,38980.0,31.6,53637.0
93455,43898.0,39.7,74538.0
93458,56722.0,26.7,45801.0
93460,4798.0,51.1,90772.0
93461,1447.0,35.6,58380.0
93463,7905.0,49.2,71607.0
93465,8995.0,42.3,75394.0
93501,5134.0,36.2,34261.0
93505,13324.0,36.7,48971.0
93510,7594.0,49.3,91196.0
93512,352.0,50.3,38333.0
93513,1803.0,41.7,54135.0
93514,13976.0,46.8,51456.0
93516,2314.0,40.4,29896.0
93517,909.0,55.1,51563.0
93518,949.0,52.5,24886.0
93523,3366.0,26.9,54826.0
93526,703.0,51.5,55750.0
93527,2206.0,47.2,54593.0
93529,631.0,40.6,50298.0
93531,369.0,52.3,72891.0
93532,2681.0,48.1,58438.0
93534,38994.0,33.4,36034.0
93535,73948.0,29.6,42266.0
93536,70969.0,35.6,71268.0
93541,500.0,53.1,91280.0
93543,13780.0,31.5,44985.0
93544,1021.0,54.3,46200.0
93545,2005.0,36.2,36736.0
93546,9252.0,33.0,62670.0
93549,250.0,54.8,68750.0
93550,75624.0,27.9,36988.0
93551,51023.0,37.9,84000.0
93552,41128.0,29.2,56971.0
93553,1882.0,52.7,54741.0
93554,156.0,69.9,26314.0
93555,34064.0,36.3,60318.0
93558,236.0,58.2,25964.0
93560,20263.0,33.7,59754.0
93561,34182.0,42.0,63996.0
93562,1620.0,38.4,38438.0
93563,413.0,50.4,74250.0
93591,6508.0,34.1,41080.0
93601,1944.0,43.3,58362.0
93602,4151.0,47.0,54375.0
93603,138.0,63.4,65565.0
93604,708.0,61.7,62143.0
93605,211.0,34.7,84306.0
93606,849.0,26.2,31042.0
93608,993.0,40.1,33750.0
93609,5689.0,33.8,38958.0
93610,23757.0,34.2,37406.0
93611,47988.0,36.2,78928.0
93612,36062.0,31.9,40393.0
93614,11255.0,51.4,55490.0
93615,6263.0,26.1,30951.0
93616,2599.0,26.6,30806.0
93618,30465.0,28.5,38576.0
93619,32958.0,38.8,108353.0
93620,9591.0,30.8,36937.0
93622,10632.0,26.7,40464.0
93624,1326.0,29.2,33833.0
93625,7446.0,31.5,44388.0
93626,1760.0,44.4,82419.0
93630,19095.0,29.2,40654.0
93631,16268.0,33.5,61163.0
93635,39969.0,30.4,45714.0
93636,11885.0,42.0,76349.0
93637,39952.0,31.0,49632.0
93638,50626.0,27.5,36709.0
93640,12660.0,29.0,26438.0
93643,2935.0,50.0,52356.0
93644,7854.0,54.2,44703.0
93645,207.0,33.5,94276.0
93646,11195.0,25.8,27726.0
93647,11215.0,28.0,30423.0
93648,16228.0,25.9,31008.0
93650,4170.0,36.1,36042.0
93651,1662.0,50.3,79267.0
93652,280.0,34.4,33824.0
93653,1352.0,53.4,57083.0
93654,31460.0,32.6,46354.0
93656,7194.0,29.5,47300.0
93657,34349.0,34.7,50560.0
93660,4587.0,25.4,26645.0
93662,30169.0,31.6,41313.0
93664,494.0,54.4,79583.0
93665,943.0,40.5,34958.0
93666,968.0,18.8,25714.0
93667,2626.0,42.0,56875.0
93668,957.0,43.2,35703.0
93669,209.0,62.7,33576.0
93673,747.0,32.1,31094.0
93675,3358.0,48.4,63922.0
93701,10369.0,25.8,19080.0
93702,46021.0,27.1,25210.0
93703,34166.0,28.7,26629.0
93704,27870.0,38.3,50054.0
93705,38093.0,29.1,32639.0
93706,40583.0,27.6,29003.0
93710,32249.0,27.2,43598.0
93711,37095.0,44.4,67949.0
93720,46402.0,37.5,78357.0
93721,6898.0,34.8,19145.0
93722,81832.0,30.4,53571.0
93723,10874.0,37.4,69625.0
93725,26809.0,28.2,38098.0
93726,42950.0,27.9,32018.0
93727,79314.0,29.8,48388.0
93728,15670.0,30.8,31478.0
93730,11397.0,40.5,118472.0
93901,27387.0,36.0,55129.0
93905,61494.0,26.5,44370.0
93906,63821.0,31.2,58278.0
93907,22513.0,38.0,67242.0
93908,11986.0,49.2,119897.0
93920,1082.0,39.0,59219.0
93921,3407.0,50.3,81875.0
93923,12301.0,60.5,91863.0
93924,6457.0,53.2,94866.0
93925,1824.0,31.1,61620.0
93926,9506.0,28.3,52003.0
93927,18609.0,25.8,47733.0
93930,16536.0,29.0,43353.0
93932,618.0,24.9,36250.0
93933,23851.0,35.5,58161.0
93940,32727.0,38.1,72976.0
93950,15577.0,49.0,81486.0
93953,4435.0,56.0,104531.0
93954,362.0,38.9,46250.0
93955,34421.0,31.3,53311.0
93960,26831.0,36.4,54022.0
93962,745.0,46.2,89250.0
94002,27116.0,39.9,119530.0
94005,4568.0,43.2,91127.0
94010,42569.0,42.3,125768.0
94014,48387.0,38.0,75658.0
94015,64712.0,39.2,81956.0
94019,19874.0,44.8,107265.0
94020,1170.0,55.2,93472.0
94022,19705.0,48.2,194014.0
94024,23057.0,46.3,204534.0
94025,41491.0,37.5,131854.0
94027,7317.0,47.7,243542.0
94028,6830.0,53.1,229554.0
94030,22552.0,44.5,98709.0
56251,980.0,40.2,52880.0
56252,1216.0,37.8,51974.0
56253,1110.0,44.7,61042.0
56255,342.0,42.3,57500.0
56256,2446.0,52.5,50064.0
56257,456.0,57.3,41250.0
56258,15367.0,33.1,50235.0
56260,876.0,46.4,57143.0
56262,712.0,37.7,45625.0
56263,504.0,44.1,56932.0
56264,2150.0,45.2,61296.0
56265,7548.0,44.3,54903.0
56266,1630.0,40.5,50833.0
56267,7007.0,30.4,56250.0
56270,911.0,34.6,48375.0
56271,1186.0,40.9,56700.0
56273,4832.0,44.3,62500.0
56274,110.0,55.5,78750.0
56276,354.0,38.7,52083.0
56277,3033.0,42.6,62201.0
56278,2624.0,49.4,45119.0
56279,1296.0,37.3,65833.0
56280,503.0,48.3,64615.0
56281,680.0,40.5,66016.0
56282,1449.0,35.9,57500.0
56283,6377.0,46.0,47106.0
56284,2263.0,38.8,55441.0
56285,1124.0,42.5,53977.0
56287,63.0,35.5,41875.0
56288,4756.0,48.6,68059.0
56289,670.0,51.1,57222.0
56291,454.0,38.9,60179.0
56292,632.0,33.8,45000.0
56293,1129.0,43.5,47500.0
56295,320.0,41.0,63438.0
56296,2067.0,49.4,49444.0
56297,912.0,35.7,53571.0
56301,33488.0,25.4,51023.0
56303,25535.0,36.9,46947.0
56304,16164.0,32.9,42346.0
56307,5212.0,39.0,62944.0
56308,24644.0,43.8,55659.0
56309,1346.0,46.9,54779.0
56310,5345.0,42.4,73407.0
56311,697.0,46.8,50694.0
56312,2371.0,42.2,56354.0
56313,78.0,52.4,34375.0
56314,1195.0,37.1,56346.0
56315,1615.0,42.2,65313.0
56316,1493.0,43.5,49722.0
56318,1153.0,49.5,62955.0
56319,1423.0,39.7,67250.0
56320,8111.0,43.4,65142.0
56323,556.0,41.9,48333.0
56324,1146.0,44.3,64167.0
56325,179.0,41.4,45000.0
56326,1570.0,45.3,53472.0
56327,801.0,45.1,78750.0
56328,151.0,28.5,42361.0
56329,7399.0,36.7,65510.0
56330,1843.0,36.5,65682.0
56331,2021.0,35.8,69321.0
56332,1428.0,48.8,65368.0
56334,5582.0,48.7,55095.0
56335,226.0,43.5,51458.0
56336,1464.0,53.4,53125.0
56338,1634.0,49.0,54779.0
56339,1170.0,42.9,53750.0
56340,2255.0,38.7,58631.0
56342,2686.0,53.2,42917.0
56343,931.0,46.6,53646.0
56345,14558.0,44.2,48172.0
56347,6918.0,38.8,46771.0
56349,832.0,36.0,68750.0
56350,559.0,49.1,43125.0
56352,5978.0,40.3,52685.0
56353,8979.0,38.8,53678.0
56354,1382.0,48.7,57917.0
56355,461.0,51.9,57188.0
56356,323.0,34.1,48333.0
56357,904.0,46.6,61094.0
56358,3200.0,42.5,54345.0
56359,3746.0,41.4,40123.0
56360,4028.0,44.6,49500.0
56361,2294.0,45.4,48008.0
56362,5887.0,47.1,55378.0
56363,237.0,28.5,49375.0
56364,5396.0,38.3,52422.0
56367,6591.0,39.1,69291.0
56368,4724.0,43.7,64070.0
56369,639.0,28.0,41750.0
56371,102.0,49.0,64375.0
56373,3077.0,34.8,61546.0
56374,10205.0,26.7,62700.0
56375,903.0,37.6,74688.0
56376,379.0,31.5,64375.0
56377,18156.0,34.3,74038.0
56378,7783.0,41.0,54530.0
56379,17008.0,33.8,52767.0
56381,2389.0,45.7,53576.0
56382,1453.0,37.7,54688.0
56384,421.0,29.8,42143.0
56385,824.0,44.6,51250.0
56386,613.0,53.1,36750.0
56387,6929.0,31.7,41261.0
56389,130.0,27.5,67917.0
56401,29712.0,38.2,50060.0
56425,7869.0,41.6,62170.0
56431,8795.0,52.9,47661.0
56433,1790.0,52.7,44826.0
56434,295.0,28.1,51750.0
56435,2472.0,47.3,46000.0
56436,70.0,42.5,49583.0
56437,1499.0,34.5,45000.0
56438,2905.0,41.8,52284.0
56440,1427.0,38.5,43167.0
56441,3631.0,48.6,40856.0
56442,2093.0,60.3,60417.0
56443,1354.0,52.4,45125.0
56444,3148.0,55.3,51071.0
56446,1493.0,45.8,42438.0
56447,998.0,59.2,42153.0
56448,265.0,64.4,46591.0
56449,1802.0,39.8,60313.0
56450,873.0,59.8,36607.0
56452,1891.0,60.1,50542.0
56453,915.0,38.6,41667.0
56455,1742.0,36.7,52292.0
56458,290.0,53.1,47396.0
56461,3346.0,44.7,54971.0
56464,4474.0,41.2,43322.0
56465,1925.0,53.1,54464.0
56466,3180.0,46.0,44420.0
56467,2474.0,52.9,48450.0
56468,4650.0,51.5,65142.0
56469,1027.0,58.4,55000.0
56470,10610.0,47.2,48925.0
56472,7923.0,44.3,51789.0
56473,3450.0,39.8,55095.0
56474,3859.0,48.5,45675.0
56475,1721.0,36.4,52500.0
56477,2473.0,45.4,43705.0
56479,5186.0,43.0,41500.0
56481,2029.0,46.8,45926.0
56482,6672.0,40.4,43087.0
56484,3494.0,50.8,44688.0
56501,17202.0,42.3,52645.0
56510,2274.0,44.1,44615.0
56511,1876.0,45.3,65268.0
56514,3757.0,38.1,69408.0
56515,3152.0,56.6,52844.0
56516,257.0,49.3,55625.0
56517,242.0,39.8,49821.0
56518,382.0,33.9,42143.0
56519,325.0,45.3,60714.0
56520,4022.0,43.5,48072.0
56521,761.0,37.6,52500.0
56522,471.0,42.6,50682.0
56523,503.0,41.8,61000.0
56524,663.0,57.2,41250.0
56525,128.0,43.5,55833.0
56527,757.0,44.5,39531.0
56528,1639.0,55.3,55089.0
56529,4237.0,35.2,53512.0
56531,1965.0,43.2,57198.0
56533,264.0,47.3,47500.0
56534,1215.0,48.6,51019.0
56535,1257.0,54.2,47292.0
56536,459.0,44.6,55156.0
56537,18726.0,43.7,53361.0
56540,2010.0,44.6,49844.0
56542,2819.0,45.1,48151.0
56543,242.0,33.9,56458.0
56544,5288.0,41.4,57835.0
56545,714.0,43.3,61167.0
56546,277.0,43.2,71250.0
56547,2682.0,37.6,80329.0
56548,746.0,47.6,48281.0
56549,4471.0,36.6,73599.0
56550,445.0,37.1,46406.0
56551,2066.0,50.9,44128.0
56552,465.0,38.6,59375.0
56553,260.0,50.2,59821.0
56554,2631.0,46.2,64946.0
56556,1105.0,49.4,45455.0
56557,2772.0,37.6,38611.0
56560,42755.0,29.8,56749.0
56565,51.0,48.5,76250.0
56566,533.0,23.2,31406.0
56567,3546.0,37.6,47929.0
56568,185.0,57.3,36250.0
56569,1303.0,35.2,37847.0
56570,1183.0,50.8,55486.0
56571,1680.0,53.2,55134.0
56572,5385.0,49.5,53460.0
56573,6225.0,45.2,60010.0
56574,219.0,47.5,69167.0
56575,784.0,42.5,34750.0
56576,695.0,53.9,52083.0
56578,735.0,52.6,57375.0
56579,1145.0,47.5,53906.0
56580,1354.0,37.0,70375.0
56581,278.0,46.3,49063.0
56583,110.0,48.3,59375.0
56584,1428.0,47.2,51346.0
56585,1133.0,45.8,58500.0
56586,1928.0,50.5,61583.0
56587,1417.0,49.4,54438.0
56588,579.0,59.7,50714.0
56589,2154.0,38.5,46750.0
56590,288.0,54.6,48214.0
56591,201.0,29.1,35909.0
56592,509.0,34.1,41111.0
56594,450.0,46.8,68250.0
56601,33552.0,35.0,47019.0
56621,4804.0,40.5,41481.0
56623,2676.0,50.7,40880.0
56626,289.0,35.6,37857.0
56627,289.0,54.3,30952.0
56628,1613.0,60.2,43355.0
56630,2037.0,39.6,44479.0
56633,4481.0,33.1,38279.0
56634,1611.0,43.0,46625.0
56636,5036.0,43.7,44074.0
56637,247.0,43.1,56607.0
56639,409.0,54.2,34663.0
56641,258.0,51.0,43000.0
56644,807.0,46.3,44063.0
56646,447.0,36.6,51953.0
56647,787.0,52.3,54716.0
56649,9619.0,46.7,48311.0
56650,728.0,46.8,42386.0
56651,580.0,52.3,43750.0
56652,531.0,44.1,51250.0
56653,1244.0,52.5,41179.0
56654,137.0,51.4,40833.0
56655,1460.0,59.8,45313.0
56657,315.0,65.9,37225.0
56659,65.0,48.3,65833.0
